repo_url,commit_sha,commit_message,potential_category,llm_model,llm_classification,llm_reason,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/Kunzisoft/KeePassDX.git,3f90276ce01fcd10ea8b74cc6709578c8c6c7b8d,"Refactor Timeout
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit refactors timeout logic by moving `TimeoutHelper.checkTime(this)` calls earlier in activity lifecycle methods and centralizing the `App.getDB().loaded = false` assignment in `TimeoutHelper`, improving control flow clarity and reducing duplicated conditional checks. The removal of `App.getDB().closeAndClear()` from `lock()` and restructuring of timeout checks indicate a structural improvement to reduce complexity and duplication, aligning with HighComplexityDebt.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/T8RIN/ImageToolbox.git,fef0ca59744a7ce62caca41f811e90d0d7d58190,"code refactor
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes a dedicated extension function `StackImage.Scale.title()` and inlines its logic directly into the `itemContentText` lambda using a `when` expression. This eliminates code duplication (the same `when` logic was previously defined in two places: the extension function and its usage), reducing technical debt and improving maintainability by centralizing the mapping logic where it's used.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/T8RIN/ImageToolbox.git,a89996dd3b0cf640630d81eafa912851937b6ada,"refactors
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit renames the composable function `MarkupLayersSideMenu` to `LayersSideMenu` and updates all usages and imports accordingly. This is a refactoring aimed at improving naming consistency and reducing naming redundancy (since the file already resides in a `markup_layers` package), which enhances code clarity and maintainability—classic indicators of technical debt reduction under HighComplexityDebt.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/yairm210/Unciv.git,9739374e178b10fc141a1b4f8af8bcb6ab8e99c1,"Update civ resources when a researched tech reveals a resource (#9467)

",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The diff refactors a conditional block with redundant state tracking (`mayNeedUpdateResources`) and nested loops into a simpler, more direct loop over revealed resources for human players. It removes unnecessary boolean logic and early-exit optimizations, reducing cognitive complexity and improving readability by eliminating dead code paths and unclear intent (e.g., the `mayNeedUpdateResources` variable was used inconsistently for AI vs. human logic).",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/libre-tube/LibreTube.git,ba2b918ebcf6012e47c4c1b2b5cf8ec9f52b6747,"refactor: Remove BuildCompat calls
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces direct Android SDK version checks (Build.VERSION.SDK_INT >= Build.VERSION_CODES.UPSIDE_DOWN_CAKE) with the androidx.core.os.BuildCompat.isAtLeastU() API, which is a refactoring to improve maintainability and reduce reliance on hardcoded SDK constants. This change also introduces @OptIn(BuildCompat.PrereleaseSdkCheck::class) to acknowledge use of a pre-release SDK check API, indicating a move toward more robust, future-proof compatibility logic—consistent with reducing technical debt and simplifying conditional logic.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ankidroid/Anki-Android.git,2819d4429e282f7263cff5d7225ba637147eba6d,"refactor(IntegerDialog): use extension method

`contentNullable` improves the method:

* Fluent, allowing us to return .show()
* Much less code
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces a chained method call using the `contentNullable` extension with explicit null-checking logic and conditional assignment, increasing code verbosity and complexity. Although the commit message claims the change improves fluency and reduces code, the diff shows the opposite: more lines and explicit null handling were introduced, indicating a regression in code structure and readability, which constitutes technical debt accumulation under HighComplexityDebt.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mozilla-mobile/fenix.git,6b0c8233def89a3730248e7b6a9170c93dc08fb8,"For #24780 - Part 4: Refactor AutofillSettingFragment to its own package
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit refactors the package structure by moving classes from `org.mozilla.fenix.settings.autofill` to `org.mozilla.fenix.settings.creditcards`, removing redundant imports and reorganizing code ownership. This improves modularity and reduces coupling between unrelated concerns (autofill vs. credit cards), aligning with the stated intent to refactor `AutofillSettingFragment` into its own package—indicating a structural cleanup to reduce technical debt and improve maintainability.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mihonapp/mihon.git,b83efd90a83e6f44b4e83a373c55ec782c69bd80,"Slightly increase library view performance by caching typefaces
",EnergySmell,qwen3-coder-next:latest,StorageBloatSmell,"The commit removes a typeface caching mechanism (HashMap) and replaces it with direct, non-cached Typeface creation per instance. While the commit message claims 'increase library view performance', the actual change eliminates caching, potentially increasing memory usage and asset loading overhead per view instantiation. This contradicts performance goals and may lead to redundant font asset loading, indicating a regression in storage/memory efficiency—hence classified as StorageBloatSmell due to loss of an optimization that reduced redundant asset usage.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/aniyomiorg/aniyomi.git,b83efd90a83e6f44b4e83a373c55ec782c69bd80,"Slightly increase library view performance by caching typefaces
",EnergySmell,qwen3-coder-next:latest,StorageBloatSmell,"The commit removes a typeface caching mechanism (HashMap) and replaces it with direct, non-cached Typeface creation per instance. While the commit message claims to 'increase library view performance', the diff actually eliminates caching, which may increase memory usage over time due to repeated Typeface creation. However, since the change reduces code complexity and removes potentially redundant caching logic (especially with only 2 font types), it aligns with reducing storage bloat by simplifying the codebase and avoiding unnecessary data structures—though the primary benefit is likely code clarity over storage optimization.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/RetroMusicPlayer/RetroMusicPlayer.git,914b2316c3429561f1692f8f684393a4652957b2,"Removed unwanted resources
",SecurityVulnerability,qwen3-coder-next:latest,StorageBloatSmell,"The commit message 'Removed unwanted resources' and the diff show file reorganization (moving AppRater.kt from util/ to transform/ package), import path updates, and minor formatting cleanup (adding missing newline at end of file). These changes reduce code clutter and improve resource organization, aligning with StorageBloatSmell's focus on removing redundant or misplaced resources to optimize APK size and maintainability.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/aniyomiorg/aniyomi.git,eabd93c72633feca3b866d37821a68b548b90389,"Small cleanup in `WorkerInfoScreen`

Co-authored-by: AntsyLich <59261191+AntsyLich@users.noreply.github.com>
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The diff refactors a nested expression by extracting a local variable (`timestamp`) into an inline string interpolation, reducing nesting and improving readability. This simplifies the control flow and reduces cognitive load, aligning with the HighComplexityDebt category of refactoring to reduce technical debt and improve code structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/yairm210/Unciv.git,4f5fdf172732082fb94d19d3351fef1e03e05545,"Civ-wide uniques for city-wide resources
",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit renames `getCityResourcesFromCiv` to `getCityResourcesFromUniqueBuildings` and refactors its implementation to iterate over `city.cityConstructions.builtBuildingUniqueMap` instead of `city.civ.getMatchingUniques(...)`, making the source of resource-providing uniques more explicit and localized to the city's built constructions. This improves code clarity and reduces ambiguity about where civ-wide resources originate, addressing technical debt by clarifying responsibilities and reducing implicit coupling to the civ-level unique lookup mechanism.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mihonapp/mihon.git,5aec8f8018236a38106483da08f9cbc28261ac9b,"Small cleanup in `WorkerInfoScreen`
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The diff refactors a nested expression by extracting a `LocalDateTime` computation into a string interpolation block, removing an intermediate `val timestamp` variable and adjusting formatting. This reduces nesting and improves readability by flattening the code structure, which aligns with reducing technical debt and simplifying code structure—classic indicators of HighComplexityDebt remediation.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/SimpleMobileTools/Simple-Gallery.git,116359c0c64ea84188aea211991149b905063601,"move last callback param of DeleteWithRememberDialog out of the parentheses for better readability
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit refactors lambda syntax by extracting an inline callback into a named function (`val callback = fun(...)`) and passing it as a parameter, improving readability and reducing syntactic nesting. This aligns with HighComplexityDebt as it enhances code structure and maintainability without altering logic or introducing new functionality.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/kizitonwose/Calendar.git,191edd2cdb471d2c7bc2a47137540110651e74ed,"#183 Improving encapsulation and simplifying view reload logic.
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit simplifies the view reload logic by removing the conditional `reloadViewIfNecessary` method and replacing it with a direct `reloadView` call, eliminating redundant boolean checks and flattening the call chain. It also improves encapsulation by changing `day` from `private var` to package-private `var` and `dayHolders` from `private val` to `val`, enabling more direct access where needed. These changes reduce method indirection and simplify control flow, aligning with refactoring to reduce technical debt and improve code structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/zhanghai/MaterialFiles.git,9fca17bffe099258c9073772f2c6e359974b0ed7,"[Refactor] Remove now redundant SAM constructor.
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces a Kotlin SAM (Single Abstract Method) constructor syntax with an explicit `OnOffsetChangedListener` implementation, improving code clarity and reducing reliance on Kotlin's SAM conversion for Java functional interfaces. This refactoring aligns with best practices for interoperability and maintainability, reducing implicit behavior and potential ambiguity in listener registration, thus lowering technical debt.",,,,,,,,,,,,,,,,,,,,,,,
